OrderID,OrderDate,Region,Category,Sales
ORD06482,2022-06-12,West,Technology,417.79
ORD06483,2022-02-08,West,Furniture,182.83
ORD06484,2022-05-06,East,Furniture,93.89
ORD06485,2022-08-11,South,Office Supplies,292.09
ORD06486,2022-10-30,South,Office Supplies,212.19
ORD06487,2022-11-20,East,Office Supplies,187.83
ORD06488,2023-11-11,West,Office Supplies,285.84
ORD06489,2023-12-11,South,Technology,270.1
ORD06490,2022-04-27,West,Office Supplies,125.37
ORD06491,2023-12-16,Central,Furniture,478.29
ORD06492,2022-10-05,Central,Furniture,298.78
ORD06493,2023-01-10,South,Furniture,96.49
ORD06494,2022-08-16,South,Technology,379.74
ORD06495,2022-08-23,South,Office Supplies,176.06
ORD06496,2023-06-28,South,Office Supplies,491.88
ORD06497,2023-06-11,East,Technology,144.8
ORD06498,2022-12-20,Central,Technology,131.81
ORD06499,2022-01-17,Central,Office Supplies,399.87
ORD06500,2023-09-28,East,Technology,554.24
ORD06501,2022-02-01,West,Technology,481.66
ORD06502,2022-04-29,South,Office Supplies,418.67
ORD06503,2022-02-08,South,Technology,124.11
ORD06504,2023-06-08,South,Furniture,422.95
ORD06505,2023-10-19,West,Technology,97.3
ORD06506,2023-03-04,East,Office Supplies,25.97
ORD06507,2022-10-14,West,Technology,245.63
ORD06508,2023-02-06,West,Office Supplies,148.04
ORD06509,2023-05-27,East,Technology,383.66
ORD06510,2022-03-10,Central,Furniture,185.87
ORD06511,2023-11-20,West,Furniture,443.68
ORD06512,2023-10-08,South,Office Supplies,427.52
ORD06513,2022-11-04,West,Office Supplies,491.78
ORD06514,2022-07-10,Central,Technology,596.78
ORD06515,2022-05-21,South,Office Supplies,483.05
ORD06516,2022-01-08,South,Office Supplies,298.17
ORD06517,2022-08-31,South,Technology,574.55
ORD06518,2022-10-06,West,Furniture,94.18
ORD06519,2022-05-17,South,Technology,129.96
ORD06520,2023-05-03,East,Technology,138.2
ORD06521,2023-01-02,Central,Technology,383.04
ORD06522,2023-07-16,West,Technology,59.44
ORD06523,2022-10-19,East,Office Supplies,156.51
ORD06524,2022-01-10,East,Office Supplies,211.2
ORD06525,2023-06-25,West,Technology,264.67
ORD06526,2023-12-02,South,Office Supplies,434.7
ORD06527,2022-02-21,East,Furniture,10.35
ORD06528,2022-05-31,South,Office Supplies,124.84
ORD06529,2023-01-25,West,Office Supplies,218.33
ORD06530,2023-07-27,East,Technology,287.61
ORD06531,2022-07-04,South,Furniture,297.26
ORD06532,2022-04-20,West,Office Supplies,533.62
ORD06533,2023-07-15,South,Office Supplies,238.51
ORD06534,2022-01-04,East,Office Supplies,123.93
ORD06535,2022-08-21,Central,Furniture,72.76
ORD06536,2022-08-26,South,Office Supplies,39.74
ORD06537,2022-07-21,East,Technology,187.34
ORD06538,2022-07-13,East,Technology,34.85
ORD06539,2022-10-15,East,Furniture,97.87
ORD06540,2022-01-06,South,Furniture,335.98
ORD06541,2022-12-28,Central,Technology,477.18
ORD06542,2022-04-25,South,Office Supplies,478.02
ORD06543,2023-03-08,Central,Furniture,175.34
ORD06544,2022-09-24,East,Furniture,31.76
ORD06545,2023-01-19,South,Furniture,93.15
ORD06546,2022-08-09,East,Furniture,284.48
ORD06547,2022-05-04,East,Office Supplies,16.08
ORD06548,2022-09-13,East,Technology,511.53
ORD06549,2022-10-29,South,Technology,396.84
ORD06550,2022-04-09,East,Office Supplies,402.51
ORD06551,2022-09-15,Central,Office Supplies,46.05
ORD06552,2023-03-29,West,Furniture,424.17
ORD06553,2022-08-03,West,Furniture,430.83
ORD06554,2023-04-03,South,Office Supplies,121.39
ORD06555,2022-07-17,South,Office Supplies,425.96
ORD06556,2022-03-02,East,Furniture,475.8
ORD06557,2022-03-15,South,Technology,57.34
ORD06558,2023-05-19,West,Furniture,87.0
ORD06559,2022-11-24,South,Office Supplies,412.87
ORD06560,2023-03-26,South,Furniture,38.7
ORD06561,2023-03-18,South,Furniture,467.59
ORD06562,2023-01-06,South,Furniture,282.1
ORD06563,2023-11-13,South,Office Supplies,346.89
ORD06564,2022-09-18,South,Technology,295.38
ORD06565,2023-08-09,South,Technology,258.99
ORD06566,2023-11-12,West,Furniture,163.24
ORD06567,2022-11-29,Central,Technology,358.34
ORD06568,2022-10-08,Central,Office Supplies,148.64
ORD06569,2023-12-17,East,Furniture,398.59
ORD06570,2022-05-06,Central,Furniture,287.36
ORD06571,2023-10-24,South,Furniture,405.68
ORD06572,2023-01-11,East,Furniture,207.35
ORD06573,2022-11-26,South,Furniture,323.49
ORD06574,2023-11-29,East,Furniture,358.88
ORD06575,2022-07-26,East,Office Supplies,69.0
ORD06576,2023-06-25,East,Furniture,335.11
ORD06577,2022-04-22,East,Office Supplies,194.98
ORD06578,2022-05-29,South,Office Supplies,270.76
ORD06579,2023-08-28,South,Technology,357.75
ORD06580,2022-08-03,West,Furniture,397.99
ORD06581,2023-11-02,West,Furniture,176.27
ORD06582,2023-12-18,West,Technology,551.68
ORD06583,2022-11-28,West,Technology,309.52
ORD06584,2023-12-28,Central,Furniture,482.86
ORD06585,2022-01-20,West,Office Supplies,81.03
ORD06586,2022-04-07,West,Technology,416.96
ORD06587,2022-09-30,South,Office Supplies,109.59
ORD06588,2022-04-22,East,Technology,601.09
ORD06589,2023-11-05,West,Furniture,433.03
ORD06590,2023-07-19,East,Furniture,300.69
ORD06591,2022-12-28,Central,Furniture,110.7
ORD06592,2022-08-19,South,Technology,152.57
ORD06593,2022-11-10,South,Office Supplies,66.88
ORD06594,2022-10-14,West,Technology,615.62
ORD06595,2022-08-31,South,Office Supplies,337.54
ORD06596,2022-02-07,West,Office Supplies,452.14
ORD06597,2022-08-17,East,Office Supplies,413.68
ORD06598,2022-11-11,West,Office Supplies,69.97
ORD06599,2022-10-01,West,Furniture,257.38
ORD06600,2022-07-18,East,Technology,369.82
ORD06601,2023-08-31,West,Furniture,334.04
ORD06602,2022-03-11,Central,Technology,129.07
ORD06603,2022-09-29,Central,Office Supplies,290.65
ORD06604,2023-05-04,West,Office Supplies,224.08
ORD06605,2022-06-01,South,Furniture,470.35
ORD06606,2022-10-15,West,Office Supplies,473.05
ORD06607,2023-07-05,South,Technology,178.65
ORD06608,2023-09-26,West,Office Supplies,212.2
ORD06609,2023-06-29,South,Technology,87.23
ORD06610,2022-11-14,South,Furniture,393.69
ORD06611,2023-01-05,Central,Office Supplies,153.67
ORD06612,2023-04-29,West,Technology,190.2
ORD06613,2023-11-27,Central,Furniture,141.72
ORD06614,2022-09-05,East,Technology,302.55
ORD06615,2022-01-07,Central,Office Supplies,491.73
ORD06616,2022-03-30,East,Furniture,483.79
ORD06617,2022-11-05,Central,Technology,571.03
ORD06618,2023-03-10,East,Office Supplies,497.5
ORD06619,2022-06-20,South,Office Supplies,209.87
ORD06620,2022-09-06,South,Furniture,362.69
ORD06621,2023-11-21,West,Office Supplies,158.27
ORD06622,2022-07-09,Central,Furniture,495.55
ORD06623,2023-05-25,East,Furniture,409.36
ORD06624,2022-07-03,East,Office Supplies,326.74
ORD06625,2023-10-02,West,Office Supplies,225.66
ORD06626,2023-07-12,West,Technology,458.99
ORD06627,2022-12-13,Central,Technology,333.86
ORD06628,2023-10-10,Central,Furniture,305.47
ORD06629,2022-04-18,Central,Furniture,40.58
ORD06630,2022-05-04,West,Technology,460.16
ORD06631,2023-06-07,West,Technology,189.11
ORD06632,2022-03-14,Central,Technology,571.71
ORD06633,2023-07-13,South,Furniture,435.55
ORD06634,2022-10-28,South,Technology,618.22
ORD06635,2023-05-09,West,Furniture,493.79
ORD06636,2023-03-01,Central,Technology,133.43
ORD06637,2023-12-25,South,Furniture,217.65
ORD06638,2022-04-01,Central,Technology,185.74
ORD06639,2023-08-28,East,Office Supplies,35.29
ORD06640,2023-07-02,Central,Office Supplies,201.41
ORD06641,2022-07-28,Central,Technology,517.86
ORD06642,2022-11-29,West,Technology,308.56
ORD06643,2023-10-25,West,Technology,76.37
ORD06644,2023-03-27,Central,Furniture,272.0
ORD06645,2023-04-18,South,Technology,424.7
ORD06646,2023-10-06,West,Technology,433.84
ORD06647,2022-06-27,East,Furniture,42.33
ORD06648,2022-09-25,South,Office Supplies,137.05
ORD06649,2022-03-15,Central,Technology,264.95
ORD06650,2022-11-06,East,Technology,396.98
ORD06651,2023-07-20,Central,Furniture,220.65
ORD06652,2023-04-01,East,Office Supplies,203.71
ORD06653,2023-07-09,Central,Furniture,140.8
ORD06654,2022-01-02,West,Furniture,519.7
ORD06655,2022-11-28,Central,Furniture,43.56
ORD06656,2022-08-25,West,Technology,558.32
ORD06657,2023-05-20,East,Furniture,191.97
ORD06658,2022-07-14,East,Technology,532.98
ORD06659,2022-06-17,West,Office Supplies,419.69
ORD06660,2022-09-09,South,Office Supplies,422.67
ORD06661,2022-08-19,South,Technology,458.47
ORD06662,2023-10-06,Central,Technology,333.5
ORD06663,2023-05-10,South,Office Supplies,393.12
ORD06664,2023-09-22,Central,Furniture,138.25
ORD06665,2023-04-21,Central,Office Supplies,186.04
ORD06666,2022-11-23,West,Technology,296.97
ORD06667,2023-01-13,Central,Office Supplies,373.13
ORD06668,2023-09-13,East,Technology,622.28
ORD06669,2023-12-29,West,Technology,563.49
ORD06670,2022-07-17,Central,Technology,517.26
ORD06671,2023-12-02,West,Technology,270.99
ORD06672,2023-04-20,South,Technology,318.62
ORD06673,2023-04-07,Central,Technology,81.01
ORD06674,2022-08-13,East,Technology,623.95
ORD06675,2023-06-16,East,Technology,446.9
ORD06676,2023-03-08,South,Furniture,39.64
ORD06677,2022-05-15,West,Office Supplies,38.13
ORD06678,2022-11-06,South,Furniture,93.46
ORD06679,2023-06-02,South,Furniture,90.22
ORD06680,2023-07-31,South,Office Supplies,339.94
ORD06681,2022-03-23,West,Furniture,483.01
ORD06682,2022-05-25,East,Office Supplies,488.03
ORD06683,2023-09-07,South,Office Supplies,374.5
ORD06684,2023-08-22,Central,Technology,208.41
ORD06685,2022-04-07,South,Office Supplies,324.93
ORD06686,2023-04-20,South,Furniture,422.15
ORD06687,2022-11-15,East,Furniture,404.01
ORD06688,2022-07-24,Central,Office Supplies,497.07
ORD06689,2023-04-16,Central,Office Supplies,373.52
ORD06690,2023-10-14,East,Technology,151.39
ORD06691,2022-08-16,Central,Technology,438.5
ORD06692,2022-10-15,West,Technology,632.13
ORD06693,2022-11-24,South,Furniture,314.27
ORD06694,2022-01-08,West,Furniture,29.64
ORD06695,2022-11-19,Central,Furniture,179.85
ORD06696,2023-08-21,Central,Office Supplies,92.43
ORD06697,2022-11-02,Central,Technology,21.86
ORD06698,2023-08-16,South,Office Supplies,411.4
ORD06699,2022-04-03,South,Technology,286.95
ORD06700,2022-03-13,East,Office Supplies,389.58
ORD06701,2023-12-25,West,Office Supplies,252.38
ORD06702,2022-12-21,East,Office Supplies,245.13
ORD06703,2022-04-23,West,Technology,541.47
ORD06704,2023-09-18,West,Furniture,32.39
ORD06705,2023-10-03,Central,Furniture,270.04
ORD06706,2022-08-01,East,Furniture,385.17
ORD06707,2022-11-13,West,Office Supplies,478.38
ORD06708,2022-01-30,South,Office Supplies,449.31
ORD06709,2023-08-26,Central,Technology,457.14
ORD06710,2023-02-10,Central,Furniture,197.29
ORD06711,2023-12-26,Central,Furniture,436.56
ORD06712,2023-02-26,East,Furniture,12.66
ORD06713,2022-11-20,East,Furniture,444.21
ORD06714,2023-06-04,South,Furniture,271.61
ORD06715,2022-06-29,West,Office Supplies,297.66
ORD06716,2022-10-26,Central,Technology,425.08
ORD06717,2022-06-13,South,Furniture,332.45
ORD06718,2022-08-28,South,Furniture,490.32
ORD06719,2022-11-28,South,Furniture,315.41
ORD06720,2023-04-14,East,Office Supplies,342.05
ORD06721,2023-10-25,East,Furniture,453.56
ORD06722,2023-11-01,Central,Office Supplies,410.79
ORD06723,2023-07-28,West,Office Supplies,303.82
ORD06724,2023-07-12,East,Furniture,252.08
ORD06725,2023-02-01,East,Office Supplies,395.81
ORD06726,2023-10-24,South,Office Supplies,125.3
ORD06727,2023-09-26,West,Office Supplies,421.24
ORD06728,2023-11-15,East,Office Supplies,47.8
ORD06729,2023-11-13,Central,Furniture,138.36
ORD06730,2023-08-23,West,Technology,28.69
ORD06731,2023-07-21,South,Technology,272.46
ORD06732,2022-03-08,Central,Technology,101.12
ORD06733,2023-02-14,East,Office Supplies,98.46
ORD06734,2022-07-17,East,Office Supplies,46.44
ORD06735,2023-02-02,West,Office Supplies,144.0
ORD06736,2023-01-30,South,Office Supplies,188.23
ORD06737,2023-09-26,West,Furniture,67.71
ORD06738,2023-05-27,South,Office Supplies,15.85
ORD06739,2022-03-29,West,Furniture,217.67
ORD06740,2022-11-18,East,Office Supplies,17.51
ORD06741,2023-11-28,South,Furniture,321.14
ORD06742,2022-12-03,South,Technology,111.42
ORD06743,2022-06-26,Central,Furniture,476.22
ORD06744,2023-01-10,Central,Office Supplies,370.49
ORD06745,2022-12-01,South,Technology,443.71
ORD06746,2023-01-11,East,Furniture,472.07
ORD06747,2022-03-08,West,Office Supplies,547.94
ORD06748,2023-08-26,West,Office Supplies,53.52
ORD06749,2022-10-23,West,Furniture,384.17
ORD06750,2023-07-06,South,Furniture,199.43
ORD06751,2022-03-26,Central,Furniture,210.56
ORD06752,2022-07-21,East,Technology,417.43
ORD06753,2023-12-21,South,Office Supplies,304.7
ORD06754,2023-09-13,West,Office Supplies,225.09
ORD06755,2022-12-24,South,Furniture,344.78
ORD06756,2022-02-08,East,Office Supplies,489.96
ORD06757,2022-06-05,West,Technology,162.73
ORD06758,2023-10-09,South,Technology,90.02
ORD06759,2022-02-16,West,Furniture,323.33
ORD06760,2022-09-14,East,Office Supplies,31.62
ORD06761,2023-11-09,South,Furniture,260.34
ORD06762,2022-10-01,East,Furniture,315.44
ORD06763,2022-06-27,East,Office Supplies,109.68
ORD06764,2023-11-27,East,Office Supplies,170.42
ORD06765,2023-03-04,East,Technology,70.41
ORD06766,2023-04-14,West,Office Supplies,474.77
ORD06767,2022-05-17,South,Furniture,267.89
ORD06768,2023-10-16,East,Furniture,143.49
ORD06769,2022-05-07,East,Technology,146.24
ORD06770,2022-02-16,East,Office Supplies,210.5
ORD06771,2023-11-10,West,Technology,530.97
ORD06772,2022-11-07,West,Technology,331.78
ORD06773,2022-09-11,South,Furniture,26.39
ORD06774,2023-12-07,South,Office Supplies,450.31
ORD06775,2023-08-26,West,Furniture,520.92
ORD06776,2022-10-09,Central,Office Supplies,178.76
ORD06777,2023-03-31,West,Office Supplies,44.38
ORD06778,2022-08-06,Central,Furniture,497.56
ORD06779,2023-11-22,West,Office Supplies,165.12
ORD06780,2022-05-02,West,Office Supplies,336.83
ORD06781,2022-01-21,Central,Office Supplies,14.58
ORD06782,2022-03-23,South,Furniture,414.21
ORD06783,2023-04-04,West,Furniture,292.15
ORD06784,2023-07-07,Central,Furniture,221.01
ORD06785,2022-01-21,East,Furniture,84.77
ORD06786,2023-10-05,West,Technology,336.19
ORD06787,2023-01-19,Central,Office Supplies,355.33
ORD06788,2023-09-16,East,Technology,27.79
ORD06789,2022-05-04,South,Technology,446.73
ORD06790,2022-06-03,East,Technology,467.28
ORD06791,2022-09-23,West,Office Supplies,102.5
ORD06792,2023-04-07,Central,Office Supplies,151.35
ORD06793,2022-04-23,East,Furniture,191.76
ORD06794,2023-08-13,West,Office Supplies,203.9
ORD06795,2023-04-26,West,Office Supplies,207.46
ORD06796,2022-03-21,East,Technology,504.42
ORD06797,2023-07-20,West,Furniture,253.33
ORD06798,2022-07-09,South,Office Supplies,286.37
ORD06799,2023-10-04,Central,Furniture,185.91
ORD06800,2023-04-03,South,Office Supplies,460.03
ORD06801,2023-07-17,South,Office Supplies,170.97
ORD06802,2022-12-22,Central,Technology,141.7
ORD06803,2022-10-04,Central,Office Supplies,407.65
ORD06804,2023-08-09,West,Furniture,472.96
ORD06805,2023-07-05,East,Office Supplies,305.69
ORD06806,2023-09-13,South,Office Supplies,202.41
ORD06807,2022-10-11,Central,Office Supplies,412.99
ORD06808,2023-08-16,South,Furniture,365.71
ORD06809,2023-08-17,East,Furniture,459.21
ORD06810,2022-05-09,East,Furniture,19.74
ORD06811,2023-08-29,East,Office Supplies,272.85
ORD06812,2023-02-24,South,Office Supplies,343.25
ORD06813,2022-07-20,South,Furniture,29.21
ORD06814,2023-04-22,East,Furniture,256.12
ORD06815,2022-02-10,South,Technology,114.17
ORD06816,2023-01-17,West,Technology,172.57
ORD06817,2022-01-09,South,Technology,491.83
ORD06818,2022-05-20,East,Office Supplies,163.13
ORD06819,2023-12-26,East,Furniture,341.22
ORD06820,2022-09-17,South,Furniture,282.38
ORD06821,2022-10-29,East,Furniture,167.01
ORD06822,2022-04-25,West,Furniture,303.4
ORD06823,2022-10-05,Central,Technology,62.28
ORD06824,2022-01-07,West,Office Supplies,61.39
ORD06825,2023-07-01,East,Technology,53.26
ORD06826,2023-05-06,South,Technology,82.97
ORD06827,2022-04-21,West,Furniture,451.21
ORD06828,2023-01-01,Central,Office Supplies,67.81
ORD06829,2023-09-16,South,Office Supplies,212.76
ORD06830,2023-09-17,West,Furniture,210.54
ORD06831,2022-04-20,Central,Furniture,64.15
ORD06832,2023-09-03,South,Technology,431.77
ORD06833,2022-08-10,South,Furniture,18.64
ORD06834,2022-07-11,West,Office Supplies,381.82
ORD06835,2022-08-05,West,Technology,462.82
ORD06836,2022-05-09,South,Office Supplies,271.55
ORD06837,2022-03-31,East,Furniture,231.94
ORD06838,2023-02-08,Central,Furniture,175.92
ORD06839,2023-09-08,West,Office Supplies,109.44
ORD06840,2023-01-08,South,Furniture,108.17
ORD06841,2022-08-07,Central,Office Supplies,332.89
ORD06842,2023-08-23,South,Technology,104.39
ORD06843,2023-03-20,East,Office Supplies,265.81
ORD06844,2022-03-11,West,Furniture,237.85
ORD06845,2023-03-04,South,Technology,428.99
ORD06846,2022-07-22,East,Office Supplies,481.45
ORD06847,2022-08-25,East,Technology,282.29
ORD06848,2022-11-25,West,Office Supplies,221.72
ORD06849,2023-06-11,Central,Technology,330.17
ORD06850,2023-03-12,East,Furniture,199.13
ORD06851,2022-08-22,East,Office Supplies,84.93
ORD06852,2023-01-27,Central,Office Supplies,421.66
ORD06853,2023-09-04,West,Technology,42.48
ORD06854,2022-07-01,East,Office Supplies,313.16
ORD06855,2022-04-09,South,Office Supplies,114.1
ORD06856,2022-04-12,Central,Technology,352.0
ORD06857,2022-05-25,East,Furniture,285.83
ORD06858,2023-03-16,East,Technology,61.43
ORD06859,2023-02-14,Central,Furniture,473.57
ORD06860,2022-02-03,West,Technology,250.12
ORD06861,2023-02-06,South,Furniture,40.68
ORD06862,2023-04-23,East,Furniture,181.8
ORD06863,2023-08-04,Central,Office Supplies,179.73
ORD06864,2022-09-16,East,Furniture,271.65
ORD06865,2022-12-27,Central,Furniture,436.96
ORD06866,2022-10-15,South,Furniture,165.8
ORD06867,2023-11-13,Central,Office Supplies,455.84
ORD06868,2023-03-28,West,Office Supplies,97.93
ORD06869,2022-02-15,Central,Office Supplies,259.9
ORD06870,2022-01-14,West,Technology,606.9
ORD06871,2023-09-13,Central,Furniture,264.04
ORD06872,2023-10-15,Central,Furniture,315.13
ORD06873,2022-03-04,Central,Furniture,146.63
ORD06874,2023-04-18,Central,Office Supplies,482.44
ORD06875,2022-04-22,South,Technology,271.32
ORD06876,2022-03-22,West,Furniture,475.73
ORD06877,2023-10-19,Central,Furniture,68.18
ORD06878,2023-03-11,South,Furniture,338.26
ORD06879,2023-11-12,Central,Office Supplies,282.98
ORD06880,2023-04-09,West,Office Supplies,172.76
ORD06881,2022-05-14,East,Technology,119.72
ORD06882,2023-08-27,East,Technology,580.02
ORD06883,2022-07-08,South,Technology,274.22
ORD06884,2023-02-24,Central,Furniture,54.58
ORD06885,2023-01-12,East,Furniture,39.0
ORD06886,2023-05-19,East,Furniture,117.91
ORD06887,2023-04-29,Central,Office Supplies,147.06
ORD06888,2023-03-01,Central,Office Supplies,340.03
ORD06889,2022-11-19,Central,Office Supplies,450.25
ORD06890,2022-09-23,South,Technology,321.11
ORD06891,2023-12-25,East,Technology,89.38
ORD06892,2023-05-12,South,Office Supplies,372.99
ORD06893,2022-08-30,South,Office Supplies,82.07
ORD06894,2022-09-07,Central,Office Supplies,417.8
ORD06895,2023-12-01,Central,Office Supplies,416.29
ORD06896,2023-07-29,Central,Technology,216.99
ORD06897,2022-09-03,East,Office Supplies,348.69
ORD06898,2022-03-04,West,Furniture,134.35
ORD06899,2022-07-04,East,Office Supplies,58.45
ORD06900,2022-05-28,South,Office Supplies,11.22
ORD06901,2022-06-20,West,Furniture,448.58
ORD06902,2022-05-26,East,Furniture,368.07
ORD06903,2023-09-26,West,Office Supplies,20.72
ORD06904,2022-01-06,West,Furniture,59.54
ORD06905,2022-06-09,South,Furniture,495.05
ORD06906,2023-12-06,South,Furniture,14.85
ORD06907,2023-03-27,Central,Technology,136.41
ORD06908,2022-10-14,East,Technology,382.94
ORD06909,2023-09-09,Central,Furniture,339.36
ORD06910,2023-06-17,Central,Office Supplies,397.15
ORD06911,2023-01-09,Central,Furniture,372.29
